raceId,driverId,stop,lap,time,duration,milliseconds,pitstopId
873,20,1,10,20:23:17,29.117,29117,20_873
873,811,1,10,20:23:50,30.317,30317,811_873
873,4,1,11,20:25:22,29.557,29557,4_873
873,30,1,11,20:25:39,30.879,30879,30_873
873,817,1,11,20:25:50,30.992,30992,817_873
873,1,1,12,20:27:09,29.124,29124,1_873
873,814,1,12,20:27:23,31.026,31026,814_873
873,3,1,12,20:27:30,29.546,29546,3_873
873,818,1,12,20:27:44,30.499,30499,818_873
873,5,1,12,20:27:55,30.440,30440,5_873
873,813,1,13,20:29:11,30.234,30234,813_873
873,8,1,13,20:29:37,29.669,29669,8_873
873,10,1,13,20:30:01,30.977,30977,10_873
873,18,1,14,20:31:06,30.019,30019,18_873
873,154,1,14,20:31:24,32.080,32080,154_873
873,155,1,14,20:31:56,30.693,30693,155_873
873,819,1,16,20:36:09,30.647,30647,819_873
873,807,1,18,20:39:33,30.363,30363,807_873
873,815,1,18,20:39:37,30.043,30043,815_873
873,37,1,18,20:40:26,33.042,33042,37_873
873,808,2,18,20:40:30,30.341,30341,808_873
873,13,2,19,20:42:14,29.403,29403,13_873
873,39,1,19,20:42:28,32.436,32436,39_873
873,818,2,24,20:51:30,29.898,29898,818_873
873,811,2,25,20:53:24,30.828,30828,811_873
874,154,1,1,15:05:37,32.329,32329,154_874
874,811,1,1,15:05:49,27.098,27098,811_874
874,17,1,1,15:06:19,32.462,32462,17_874
874,154,2,7,15:16:52,29.793,29793,154_874
874,18,1,13,15:26:28,20.233,20233,18_874
874,8,1,13,15:26:35,20.901,20901,8_874
874,807,1,13,15:26:38,21.007,21007,807_874
874,814,1,13,15:26:54,21.063,21063,814_874
874,155,1,14,15:28:06,20.783,20783,155_874
874,819,1,14,15:29:02,21.343,21343,819_874
874,815,1,15,15:29:58,21.273,21273,815_874
874,39,1,15,15:30:44,23.227,23227,39_874
874,1,1,16,15:31:39,21.148,21148,1_874
874,813,1,16,15:31:44,21.361,21361,813_874
874,811,2,16,15:32:04,21.538,21538,811_874
874,20,1,17,15:32:58,20.508,20508,20_874
874,13,1,17,15:33:08,20.936,20936,13_874
874,817,1,17,15:33:31,21.944,21944,817_874
874,30,1,17,15:33:45,20.643,20643,30_874
874,37,1,17,15:34:08,26.287,26287,37_874
874,5,1,18,15:35:26,22.816,22816,5_874
874,818,1,18,15:35:28,22.528,22528,818_874
874,808,1,19,15:37:33,21.368,21368,808_874
874,10,1,20,15:39:00,20.662,20662,10_874
874,811,3,21,15:40:44,14.608,14608,811_874
874,154,3,22,15:42:35,21.143,21143,154_874
874,17,2,26,15:48:48,20.691,20691,17_874
874,8,2,30,15:55:12,21.222,21222,8_874
874,155,2,31,15:56:42,20.762,20762,155_874
874,1,2,31,15:56:51,19.794,19794,1_874
874,807,2,31,15:56:55,21.688,21688,807_874
874,819,2,31,15:58:08,42.505,42505,819_874
874,814,2,32,15:59:02,21.344,21344,814_874
874,813,2,33,16:00:13,21.118,21118,813_874
874,817,2,34,16:02:03,21.516,21516,817_874
874,811,4,34,16:02:29,21.520,21520,811_874
874,18,2,35,16:03:20,21.099,21099,18_874
874,818,2,35,16:04:02,21.431,21431,818_874
874,13,2,36,16:04:50,20.778,20778,13_874
874,30,2,36,16:05:33,20.379,20379,30_874
874,20,2,37,16:06:11,20.346,20346,20_874
874,37,2,36,16:06:51,22.487,22487,37_874
874,10,2,40,16:12:57,21.520,21520,10_874
874,5,2,41,16:14:28,22.678,22678,5_874
874,808,2,42,16:16:46,21.367,21367,808_874
874,808,3,48,16:27:04,14.250,14250,808_874
875,155,1,1,15:06:00,33.003,33003,155_875
875,155,2,7,15:17:22,13.986,13986,155_875
875,1,1,13,15:26:44,19.638,19638,1_875
875,807,1,13,15:26:59,22.125,22125,807_875
875,154,1,13,15:27:00,21.681,21681,154_875
875,30,1,13,15:27:06,20.087,20087,30_875
875,818,1,13,15:27:09,20.865,20865,818_875
875,5,1,13,15:27:25,21.896,21896,5_875
875,17,1,14,15:28:25,19.811,19811,17_875
875,13,1,14,15:28:32,20.607,20607,13_875
875,8,1,14,15:28:33,20.211,20211,8_875
875,817,1,14,15:28:56,20.151,20151,817_875
875,811,1,14,15:28:57,21.886,21886,811_875
875,808,1,14,15:29:17,22.278,22278,808_875
875,10,1,14,15:29:19,22.334,22334,10_875
875,20,1,15,15:30:06,19.830,19830,20_875
875,4,1,15,15:30:13,19.930,19930,4_875
875,814,1,15,15:30:41,20.805,20805,814_875
875,819,1,17,15:35:01,21.302,21302,819_875
875,815,1,18,15:35:58,24.408,24408,815_875
875,39,1,18,15:37:11,22.749,22749,39_875
875,813,1,21,15:41:35,21.137,21137,813_875
875,1,2,26,15:50:01,20.777,20777,1_875
875,814,2,28,15:54:05,20.218,20218,814_875
875,154,2,31,15:59:00,20.935,20935,154_875
875,10,2,31,16:00:08,20.494,20494,10_875
875,17,2,32,16:00:11,19.616,19616,17_875
875,807,2,32,16:00:43,20.982,20982,807_875
875,30,2,32,16:01:04,20.276,20276,30_875
875,811,2,32,16:01:12,22.813,22813,811_875
875,808,2,32,16:01:49,21.581,21581,808_875
875,815,2,33,16:02:54,20.767,20767,815_875
875,5,2,33,16:03:37,21.489,21489,5_875
875,4,2,34,16:03:41,20.090,20090,4_875
875,817,2,34,16:04:24,20.804,20804,817_875
875,20,2,35,16:05:18,19.801,19801,20_875
875,13,2,35,16:05:28,20.855,20855,13_875
875,8,2,35,16:05:40,21.012,21012,8_875
875,819,2,34,16:06:00,22.019,22019,819_875
875,818,2,38,16:11:27,21.188,21188,818_875
875,1,3,42,16:18:28,19.447,19447,1_875
876,818,1,1,15:05:15,25.097,25097,818_876
876,30,1,1,15:05:50,25.036,25036,30_876
876,815,1,14,15:25:19,21.336,21336,815_876
876,815,2,19,15:33:50,24.508,24508,815_876
876,18,1,25,15:42:00,21.509,21509,18_876
876,811,1,26,15:43:56,22.047,22047,811_876
876,39,1,26,15:45:08,24.544,24544,39_876
876,8,1,27,15:45:09,21.404,21404,8_876
876,3,1,27,15:45:26,21.490,21490,3_876
876,813,1,27,15:45:28,22.003,22003,813_876
876,817,1,27,15:45:46,22.637,22637,817_876
876,13,1,28,15:46:40,21.100,21100,13_876
876,807,1,28,15:46:47,21.654,21654,807_876
876,814,1,28,15:47:07,23.948,23948,814_876
876,819,1,28,15:47:38,22.692,22692,819_876
876,4,1,29,15:47:52,20.800,20800,4_876
876,17,1,30,15:49:21,20.808,20808,17_876
876,813,2,30,15:50:59,28.053,28053,813_876
876,808,1,31,15:52:12,22.445,22445,808_876
876,10,1,31,15:52:31,27.303,27303,10_876
876,1,1,32,15:52:33,20.852,20852,1_876
876,5,1,32,15:53:40,22.967,22967,5_876
876,20,1,33,15:53:43,20.707,20707,20_876
876,37,1,32,15:54:30,23.830,23830,37_876
876,818,2,33,15:55:26,21.658,21658,818_876
876,30,2,33,15:56:04,21.322,21322,30_876
876,154,1,36,15:59:04,20.976,20976,154_876
876,155,1,36,15:59:41,22.726,22726,155_876
877,3,1,1,17:05:24,29.277,29277,3_877
877,154,1,1,17:05:48,26.057,26057,154_877
877,814,1,1,17:06:13,26.670,26670,814_877
877,818,1,9,17:20:35,20.319,20319,818_877
877,154,2,9,17:21:21,21.017,21017,154_877
877,814,2,9,17:21:58,19.829,19829,814_877
877,20,1,13,17:31:03,24.962,24962,20_877
877,155,1,25,17:53:36,19.529,19529,155_877
877,13,1,26,17:55:31,19.585,19585,13_877
877,817,1,26,17:55:32,20.122,20122,817_877
877,819,1,26,17:55:56,21.941,21941,819_877
877,30,1,27,17:57:17,19.701,19701,30_877
877,10,1,27,17:57:44,19.884,19884,10_877
877,808,1,27,17:57:47,20.769,20769,808_877
877,4,1,28,17:58:45,19.368,19368,4_877
877,5,1,28,17:59:21,23.032,23032,5_877
877,37,1,28,17:59:46,22.272,22272,37_877
877,18,1,29,18:00:35,19.455,19455,18_877
877,813,1,29,18:00:45,20.723,20723,813_877
877,815,1,30,18:02:32,19.486,19486,815_877
877,17,1,30,18:02:33,19.066,19066,17_877
877,8,1,31,18:03:59,20.278,20278,8_877
877,811,1,32,18:06:19,22.587,22587,811_877
877,818,2,33,18:08:11,19.885,19885,818_877
877,20,2,37,18:15:02,19.918,19918,20_877
877,815,2,38,18:17:35,33.431,33431,815_877
877,817,2,38,18:17:36,21.231,21231,817_877
877,814,3,39,18:19:26,20.265,20265,814_877
877,30,2,41,18:24:11,21.270,21270,30_877
877,815,3,44,18:30:24,26.858,26858,815_877
878,154,1,9,13:19:50,21.190,21190,154_878
878,155,1,13,13:26:55,24.079,24079,155_878
878,30,1,14,13:28:39,22.263,22263,30_878
878,807,1,17,13:33:38,22.099,22099,807_878
878,1,1,20,13:38:21,20.814,20814,1_878
878,4,1,20,13:38:33,24.439,24439,4_878
878,811,1,20,13:38:57,22.143,22143,811_878
878,20,1,21,13:40:02,20.904,20904,20_878
878,814,1,21,13:40:40,22.498,22498,814_878
878,813,1,21,13:40:43,22.342,22342,813_878
878,5,1,21,13:41:14,22.713,22713,5_878
878,10,1,21,13:41:15,23.092,23092,10_878
878,815,1,22,13:42:28,22.079,22079,815_878
878,808,1,23,13:44:41,22.762,22762,808_878
878,8,1,24,13:45:33,24.840,24840,8_878
878,37,1,24,13:47:04,24.798,24798,37_878
878,39,1,25,13:48:53,24.497,24497,39_878
878,13,1,26,13:49:03,21.520,21520,13_878
878,819,1,26,13:50:13,22.379,22379,819_878
878,817,1,30,13:56:20,22.651,22651,817_878
878,814,2,30,13:56:45,22.444,22444,814_878
878,3,1,34,14:03:17,21.346,21346,3_878
878,18,1,35,14:04:36,21.445,21445,18_878
878,30,2,39,14:12:20,21.297,21297,30_878
879,8,1,5,14:10:08,21.541,21541,8_879
879,30,1,5,14:10:23,25.980,25980,30_879
879,155,1,8,14:14:32,27.266,27266,155_879
879,30,2,8,14:15:29,22.486,22486,30_879
879,3,1,9,14:16:06,23.018,23018,3_879
879,817,1,9,14:16:07,22.838,22838,817_879
879,17,1,9,14:16:09,23.127,23127,17_879
879,1,1,10,14:17:17,24.410,24410,1_879
879,4,1,10,14:17:29,22.472,22472,4_879
879,20,1,10,14:17:36,20.997,20997,20_879
879,814,1,10,14:17:37,28.336,28336,814_879
879,39,1,13,14:22:30,27.113,27113,39_879
879,819,1,13,14:22:37,24.427,24427,819_879
879,10,1,14,14:23:56,23.251,23251,10_879
879,808,1,14,14:23:58,23.031,23031,808_879
879,37,1,14,14:24:13,25.787,25787,37_879
879,13,1,15,14:25:26,22.596,22596,13_879
879,818,1,15,14:25:27,22.362,22362,818_879
879,5,1,15,14:25:33,23.429,23429,5_879
879,30,3,17,14:29:13,22.243,22243,30_879
879,1,2,18,14:29:24,21.606,21606,1_879
879,4,2,18,14:29:41,23.000,23000,4_879
879,155,2,18,14:29:44,24.254,24254,155_879
879,3,2,18,14:29:54,21.806,21806,3_879
879,814,2,18,14:29:55,21.364,21364,814_879
879,20,2,19,14:31:08,22.016,22016,20_879
879,17,2,19,14:31:16,21.232,21232,17_879
879,817,2,19,14:31:25,21.182,21182,817_879
879,8,2,19,14:31:26,22.731,22731,8_879
879,13,2,19,14:31:32,21.680,21680,13_879
879,10,2,19,14:31:36,21.442,21442,10_879
879,808,2,19,14:31:43,27.452,27452,808_879
879,5,2,19,14:31:46,38.291,38291,5_879
879,37,2,19,14:32:05,26.573,26573,37_879
879,818,2,20,14:33:06,21.302,21302,818_879
879,819,2,20,14:33:27,22.746,22746,819_879
879,39,2,20,14:33:37,26.739,26739,39_879
879,3,3,20,14:33:42,24.262,24262,3_879
879,807,1,23,14:35:55,21.347,21347,807_879
879,18,1,23,14:35:56,21.550,21550,18_879
879,818,3,29,14:48:26,25.976,25976,818_879
879,10,3,31,14:51:14,23.544,23544,10_879
879,5,3,37,14:59:15,22.721,22721,5_879
879,3,4,50,15:17:16,31.768,31768,3_879
879,37,3,50,15:17:24,25.375,25375,37_879
879,817,3,51,15:18:04,21.444,21444,817_879
879,39,3,51,15:19:00,23.625,23625,39_879
879,20,3,52,15:19:17,21.256,21256,20_879
879,8,3,53,15:21:39,32.309,32309,8_879
879,155,3,54,15:22:32,32.823,32823,155_879
879,30,4,54,15:22:33,21.827,21827,30_879
879,20,4,54,15:22:38,28.932,28932,20_879
879,808,3,54,15:23:17,22.702,22702,808_879
879,13,3,55,15:23:33,22.427,22427,13_879
879,17,3,55,15:23:53,21.006,21006,17_879
879,819,3,55,15:24:35,23.082,23082,819_879
879,4,3,56,15:25:03,21.862,21862,4_879
879,818,4,56,15:25:47,22.061,22061,818_879
879,37,4,55,15:25:57,24.510,24510,37_879
879,817,4,56,15:26:13,22.923,22923,817_879
879,18,2,57,15:26:15,21.456,21456,18_879
879,39,4,55,15:26:24,27.480,27480,39_879
879,807,2,57,15:26:30,22.250,22250,807_879
879,5,4,56,15:26:34,23.002,23002,5_879
879,10,4,56,15:26:40,24.816,24816,10_879
879,814,3,57,15:27:15,22.389,22389,814_879
879,807,3,58,15:28:20,14.128,14128,807_879
879,5,5,59,15:31:24,21.849,21849,5_879
879,817,5,61,15:33:59,21.973,21973,817_879
880,18,1,4,17:09:54,22.282,22282,18_880
880,17,1,5,17:11:28,24.240,24240,17_880
880,154,1,5,17:11:33,22.239,22239,154_880
880,821,1,5,17:11:35,22.316,22316,821_880
880,822,1,6,17:13:14,23.528,23528,822_880
880,820,1,6,17:13:26,36.564,36564,820_880
880,20,1,7,17:14:25,21.807,21807,20_880
880,823,1,7,17:15:07,24.104,24104,823_880
880,13,1,8,17:16:00,21.754,21754,13_880
880,814,1,8,17:16:13,23.010,23010,814_880
880,819,1,8,17:16:47,23.394,23394,819_880
880,4,1,9,17:17:35,21.792,21792,4_880
880,8,1,9,17:17:36,22.709,22709,8_880
880,818,1,9,17:17:54,23.074,23074,818_880
880,824,1,9,17:18:08,23.371,23371,824_880
880,813,1,10,17:19:36,23.099,23099,813_880
880,1,1,13,17:23:56,22.155,22155,1_880
880,3,1,14,17:25:35,22.274,22274,3_880
880,817,1,15,17:27:32,23.435,23435,817_880
880,815,1,16,17:29:00,23.677,23677,815_880
880,823,2,16,17:29:58,23.834,23834,823_880
880,17,2,18,17:32:17,21.717,21717,17_880
880,154,2,19,17:33:53,22.133,22133,154_880
880,820,2,19,17:34:48,30.838,30838,820_880
880,4,2,20,17:35:01,21.606,21606,4_880
880,18,2,20,17:35:24,23.571,23571,18_880
880,16,1,21,17:36:31,22.693,22693,16_880
880,20,2,21,17:36:32,22.704,22704,20_880
880,13,2,23,17:39:40,21.511,21511,13_880
880,815,2,23,17:40:25,22.004,22004,815_880
880,818,2,24,17:41:44,24.688,24688,818_880
880,822,2,24,17:42:08,23.215,23215,822_880
880,821,2,27,17:46:47,22.315,22315,821_880
880,824,2,27,17:47:07,23.387,23387,824_880
880,817,2,30,17:51:27,24.177,24177,817_880
880,1,2,31,17:52:21,22.015,22015,1_880
880,814,2,33,17:55:48,23.051,23051,814_880
880,8,2,34,17:56:41,22.181,22181,8_880
880,819,2,33,17:57:12,23.509,23509,819_880
880,823,3,34,17:59:22,23.917,23917,823_880
880,820,3,34,17:59:26,22.948,22948,820_880
880,13,3,36,18:00:04,21.509,21509,13_880
880,20,3,37,18:01:32,21.596,21596,20_880
880,18,3,37,18:02:18,21.538,21538,18_880
880,154,3,37,18:02:19,22.534,22534,154_880
880,17,3,38,18:03:34,21.515,21515,17_880
880,4,3,39,18:04:29,21.704,21704,4_880
880,822,3,40,18:07:27,24.060,24060,822_880
880,815,3,41,18:08:37,21.705,21705,815_880
880,1,3,42,18:09:35,21.778,21778,1_880
880,818,3,44,18:13:03,23.160,23160,818_880
880,16,2,46,18:15:28,22.749,22749,16_880
880,824,3,50,18:23:42,22.669,22669,824_880
881,20,1,5,16:13:32,21.135,21135,20_881
881,13,1,5,16:13:49,22.403,22403,13_881
881,16,1,6,16:15:54,37.833,37833,16_881
881,817,1,6,16:15:56,22.416,22416,817_881
881,8,1,6,16:15:57,25.905,25905,8_881
881,814,1,6,16:15:57,43.713,43713,814_881
881,813,1,6,16:16:01,24.737,24737,813_881
881,823,1,6,16:16:05,23.252,23252,823_881
881,824,1,6,16:16:07,26.546,26546,824_881
881,822,1,6,16:16:09,24.960,24960,822_881
881,820,1,6,16:16:12,30.365,30365,820_881
881,17,1,7,16:17:26,21.010,21010,17_881
881,1,1,7,16:17:30,24.933,24933,1_881
881,18,1,7,16:17:43,22.448,22448,18_881
881,807,1,7,16:17:44,22.996,22996,807_881
881,815,1,7,16:17:51,21.583,21583,815_881
881,154,1,7,16:17:52,22.105,22105,154_881
881,821,1,7,16:17:55,24.397,24397,821_881
881,818,1,7,16:17:57,49.216,49216,818_881
881,819,1,7,16:18:03,44.428,44428,819_881
881,3,1,8,16:19:28,22.028,22028,3_881
881,813,2,13,16:29:27,32.561,32561,813_881
881,824,2,17,16:36:29,23.755,23755,824_881
881,823,2,18,16:38:15,22.706,22706,823_881
881,17,2,19,16:38:48,20.736,20736,17_881
881,817,2,19,16:39:32,22.388,22388,817_881
881,820,2,19,16:40:11,22.668,22668,820_881
881,13,2,20,16:40:56,21.635,21635,13_881
881,154,2,20,16:40:57,21.812,21812,154_881
881,819,2,20,16:41:58,25.015,25015,819_881
881,1,2,21,16:42:22,21.465,21465,1_881
881,18,2,21,16:42:32,21.028,21028,18_881
881,807,2,21,16:42:39,21.699,21699,807_881
881,8,2,21,16:42:42,22.677,22677,8_881
881,20,2,22,16:44:00,21.339,21339,20_881
881,3,2,22,16:44:07,21.079,21079,3_881
881,815,2,22,16:44:32,20.894,20894,815_881
881,821,2,22,16:44:52,22.575,22575,821_881
881,822,2,22,16:44:54,28.045,28045,822_881
881,818,2,26,16:52:14,21.638,21638,818_881
881,823,3,28,16:56:15,25.118,25118,823_881
881,824,3,29,16:57:51,22.017,22017,824_881
881,1,3,30,16:58:00,21.549,21549,1_881
881,17,3,31,16:59:38,20.883,20883,17_881
881,3,3,31,16:59:42,22.114,22114,3_881
881,20,3,32,17:01:24,21.482,21482,20_881
881,820,3,31,17:01:52,22.115,22115,820_881
881,813,3,32,17:03:12,22.703,22703,813_881
881,819,3,32,17:03:34,23.373,23373,819_881
881,13,3,33,17:03:34,21.561,21561,13_881
881,815,3,33,17:03:40,21.338,21338,815_881
881,817,3,33,17:04:13,22.008,22008,817_881
881,807,3,34,17:05:21,22.629,22629,807_881
881,8,3,34,17:05:22,21.903,21903,8_881
881,154,3,35,17:07:03,22.385,22385,154_881
881,821,3,36,17:09:30,22.394,22394,821_881
881,822,3,40,17:16:24,22.937,22937,822_881
881,1,4,41,17:17:00,21.271,21271,1_881
881,20,4,42,17:18:37,20.757,20757,20_881
881,3,4,42,17:18:44,21.202,21202,3_881
881,820,4,41,17:19:43,22.271,22271,820_881
881,17,4,43,17:20:16,20.767,20767,17_881
881,823,4,42,17:21:22,22.744,22744,823_881
881,818,3,43,17:21:38,21.702,21702,818_881
881,824,4,43,17:22:37,22.335,22335,824_881
881,807,4,44,17:22:50,23.198,23198,807_881
881,819,4,43,17:23:04,23.844,23844,819_881
881,13,4,47,17:27:39,20.970,20970,13_881
881,821,4,51,17:35:38,22.542,22542,821_881
881,815,4,54,17:40:12,21.366,21366,815_881
882,17,1,1,15:05:52,21.287,21287,17_882
882,817,1,4,15:11:03,24.946,24946,817_882
882,1,1,5,15:12:45,20.379,20379,1_882
882,3,1,5,15:12:50,22.299,22299,3_882
882,819,1,5,15:12:59,21.265,21265,819_882
882,4,1,6,15:14:28,19.719,19719,4_882
882,8,1,6,15:14:31,20.753,20753,8_882
882,824,1,6,15:14:46,21.097,21097,824_882
882,823,1,6,15:14:51,20.905,20905,823_882
882,13,1,7,15:16:16,20.753,20753,13_882
882,154,1,7,15:16:21,20.083,20083,154_882
882,813,1,7,15:16:30,20.794,20794,813_882
882,820,1,7,15:16:42,21.063,21063,820_882
882,807,1,14,15:28:27,22.838,22838,807_882
882,20,1,14,15:28:27,19.323,19323,20_882
882,814,1,14,15:28:38,20.598,20598,814_882
882,17,2,15,15:30:32,26.956,26956,17_882
882,818,1,15,15:30:41,20.977,20977,818_882
882,822,1,16,15:32:22,21.614,21614,822_882
882,824,2,16,15:32:43,24.834,24834,824_882
882,819,2,17,15:34:28,22.183,22183,819_882
882,13,2,19,15:37:26,20.027,20027,13_882
882,3,2,19,15:37:32,19.894,19894,3_882
882,3,3,20,15:39:47,22.727,22727,3_882
882,823,2,20,15:40:06,20.743,20743,823_882
882,1,2,21,15:40:48,20.584,20584,1_882
882,8,2,21,15:40:49,20.759,20759,8_882
882,820,2,21,15:41:43,25.091,25091,820_882
882,4,2,23,15:44:07,20.521,20521,4_882
882,18,1,23,15:44:11,19.898,19898,18_882
882,154,2,23,15:44:31,20.286,20286,154_882
882,817,2,23,15:44:33,20.303,20303,817_882
882,813,2,23,15:44:50,21.517,21517,813_882
882,815,1,24,15:46:14,19.969,19969,815_882
882,807,2,29,15:54:43,20.327,20327,807_882
882,20,2,31,15:58:05,20.084,20084,20_882
882,815,2,31,15:58:33,20.253,20253,815_882
882,814,2,32,16:00:08,20.320,20320,814_882
882,824,3,32,16:00:54,20.625,20625,824_882
882,819,3,33,16:02:38,21.294,21294,819_882
882,820,3,33,16:02:57,25.151,25151,820_882
882,8,3,34,16:03:20,20.464,20464,8_882
882,822,2,34,16:04:01,22.217,22217,822_882
882,807,3,36,16:07:00,19.957,19957,807_882
882,13,3,36,16:07:01,19.449,19449,13_882
882,1,3,37,16:08:26,19.600,19600,1_882
882,154,3,37,16:08:50,20.109,20109,154_882
882,818,2,37,16:09:02,20.235,20235,818_882
882,823,3,37,16:10:13,21.067,21067,823_882
882,817,3,38,16:10:28,20.362,20362,817_882
882,813,3,39,16:12:48,20.982,20982,813_882
882,4,3,41,16:14:58,21.012,21012,4_882
882,818,3,43,16:19:28,20.716,20716,818_882
882,18,2,49,16:28:59,19.862,19862,18_882
882,20,3,51,16:32:06,20.191,20191,20_882
882,822,3,51,16:33:18,21.490,21490,822_882
882,814,3,53,16:35:54,19.831,19831,814_882
883,821,1,1,15:06:04,28.102,28102,821_883
883,16,1,1,15:06:49,26.495,26495,16_883
883,823,1,2,15:08:11,28.344,28344,823_883
883,818,1,2,15:09:07,41.485,41485,818_883
883,4,1,7,15:16:09,23.055,23055,4_883
883,17,1,8,15:17:54,21.798,21798,17_883
883,154,1,8,15:17:57,24.605,24605,154_883
883,4,2,8,15:18:11,21.436,21436,4_883
883,3,1,9,15:19:37,22.237,22237,3_883
883,18,1,9,15:19:38,23.093,23093,18_883
883,817,1,9,15:19:48,22.529,22529,817_883
883,824,1,9,15:19:57,24.325,24325,824_883
883,20,1,10,15:21:11,21.660,21660,20_883
883,13,1,10,15:21:20,21.665,21665,13_883
883,815,1,10,15:21:21,21.471,21471,815_883
883,1,1,10,15:21:24,22.072,22072,1_883
883,813,1,10,15:21:26,23.173,23173,813_883
883,820,1,10,15:21:45,22.745,22745,820_883
883,819,1,11,15:23:21,22.912,22912,819_883
883,807,1,12,15:24:51,21.656,21656,807_883
883,822,1,13,15:26:40,22.729,22729,822_883
883,814,1,14,15:28:08,22.009,22009,814_883
883,823,2,14,15:29:30,22.950,22950,823_883
883,8,1,16,15:31:35,22.715,22715,8_883
883,821,2,16,15:32:19,21.997,21997,821_883
883,13,2,17,15:33:34,21.722,21722,13_883
883,16,2,18,15:36:08,22.199,22199,16_883
883,3,2,20,15:38:32,21.331,21331,3_883
883,815,2,20,15:38:33,21.161,21161,815_883
883,17,2,21,15:40:08,21.221,21221,17_883
883,18,2,21,15:40:13,21.894,21894,18_883
883,1,2,22,15:42:02,21.444,21444,1_883
883,824,2,22,15:42:41,23.455,23455,824_883
883,813,2,23,15:43:49,22.220,22220,813_883
883,819,2,23,15:44:11,22.576,22576,819_883
883,820,2,23,15:44:27,24.141,24141,820_883
883,4,3,24,15:45:32,21.123,21123,4_883
883,20,2,25,15:46:35,21.290,21290,20_883
883,823,3,24,15:47:12,22.252,22252,823_883
883,817,2,25,15:47:31,22.028,22028,817_883
883,807,2,26,15:48:57,22.400,22400,807_883
883,154,2,27,15:50:20,21.608,21608,154_883
883,13,3,28,15:52:18,21.569,21569,13_883
883,822,2,29,15:54:07,28.408,28408,822_883
883,3,3,33,16:00:40,21.183,21183,3_883
883,821,3,33,16:01:35,22.438,22438,821_883
883,8,2,34,16:02:06,21.723,21723,8_883
883,18,3,34,16:02:20,21.696,21696,18_883
883,819,3,35,16:04:48,23.263,23263,819_883
883,814,2,36,16:05:30,22.475,22475,814_883
883,13,4,36,16:06:01,27.757,27757,13_883
883,824,3,36,16:06:51,22.817,22817,824_883
883,17,3,37,16:07:17,21.031,21031,17_883
883,820,3,37,16:08:38,26.004,26004,820_883
883,1,3,38,16:09:03,21.600,21600,1_883
883,815,3,39,16:10:45,21.319,21319,815_883
883,4,4,39,16:10:48,21.189,21189,4_883
883,813,3,39,16:11:04,22.066,22066,813_883
883,823,4,39,16:13:18,22.380,22380,823_883
883,807,3,41,16:14:30,22.814,22814,807_883
883,817,3,41,16:14:49,22.623,22623,817_883
883,20,3,42,16:15:09,21.906,21906,20_883
883,154,3,42,16:15:35,21.556,21556,154_883
883,16,3,42,16:16:30,22.346,22346,16_883
883,821,4,43,16:18:34,22.246,22246,821_883
883,3,4,44,16:19:15,21.267,21267,3_883
883,18,4,46,16:22:36,21.230,21230,18_883
883,820,4,46,16:24:10,22.552,22552,820_883
883,822,3,47,16:24:37,23.837,23837,822_883
883,823,5,47,16:27:16,23.375,23375,823_883
883,824,4,48,16:27:23,23.803,23803,824_883
884,824,1,2,14:06:58,29.994,29994,824_884
884,17,1,7,14:14:27,19.668,19668,17_884
884,13,1,8,14:15:53,19.490,19490,13_884
884,807,1,8,14:15:59,19.993,19993,807_884
884,813,1,8,14:16:03,20.205,20205,813_884
884,819,1,8,14:16:15,20.734,20734,819_884
884,4,1,9,14:17:21,18.909,18909,4_884
884,1,1,9,14:17:26,22.018,22018,1_884
884,814,1,9,14:17:29,20.615,20615,814_884
884,818,1,9,14:17:33,19.772,19772,818_884
884,823,1,9,14:17:41,21.686,21686,823_884
884,822,1,9,14:17:42,21.171,21171,822_884
884,3,1,10,14:18:50,19.414,19414,3_884
884,20,1,10,14:18:51,18.606,18606,20_884
884,8,1,10,14:18:53,19.978,19978,8_884
884,815,1,10,14:18:59,19.250,19250,815_884
884,817,1,10,14:19:03,19.795,19795,817_884
884,18,1,11,14:20:44,18.810,18810,18_884
884,821,1,13,14:23:38,22.144,22144,821_884
884,813,2,13,14:23:55,13.266,13266,813_884
884,820,1,15,14:27:24,25.294,25294,820_884
884,824,2,16,14:28:59,20.656,20656,824_884
884,814,2,19,14:32:58,19.792,19792,814_884
884,13,2,20,14:34:12,19.373,19373,13_884
884,17,2,20,14:34:27,19.151,19151,17_884
884,818,2,20,14:34:37,20.671,20671,818_884
884,813,3,20,14:34:52,23.139,23139,813_884
884,823,2,20,14:34:59,22.029,22029,823_884
884,4,2,21,14:35:36,19.952,19952,4_884
884,807,2,21,14:36:06,19.402,19402,807_884
884,16,2,22,14:38:15,20.306,20306,16_884
884,815,2,23,14:39:06,20.578,20578,815_884
884,819,2,23,14:39:41,20.870,20870,819_884
884,20,2,24,14:40:14,18.708,18708,20_884
884,817,2,24,14:40:39,20.100,20100,817_884
884,1,2,25,14:42:21,20.132,20132,1_884
884,822,2,25,14:42:37,20.533,20533,822_884
884,8,2,26,14:43:15,19.743,19743,8_884
884,3,2,27,14:45:06,20.032,20032,3_884
884,821,2,28,14:46:47,19.988,19988,821_884
884,18,2,28,14:46:53,19.196,19196,18_884
884,824,3,29,14:49:08,19.904,19904,824_884
884,820,2,30,14:50:58,21.582,21582,820_884
884,807,3,34,14:56:00,22.324,22324,807_884
